"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1873965193484767738","Tue Dec 31 05:49:49 +0000 2024","0","@Ndons_Back Potensinya ada bukan hanya megathrust di selat Sunda..juga ada ancaman dari selatan Jakarta ada patahan/cesar yang aktif dan semakin ke Utara karena tanahnya cenderung lunak maka percepatan gelombang gempanya semakin besar di kegiatan ini dibahas tuntas https://t.co/0UyVYXXlPl","1873969791389819301","","Ndons_Back","in","","0","0","0","https://x.com/undefined/status/1873969791389819301","380962412",
"1873954136217272367","Tue Dec 31 04:47:37 +0000 2024","0","DAH SIAP BELOM..? Tsunami Bisa Hantam Jakarta 2 5 Jam Usai Megathrust Selat Sunda Pecah https://t.co/ECyAaaiYBS lewat @BERGELORA.COM https://t.co/De1V0uY00h","1873954136217272367","https://pbs.twimg.com/media/GgGfWw_bYAIstAj.jpg","","in","","0","0","0","https://x.com/undefined/status/1873954136217272367","1284518394880864256",
"1873947911224177052","Tue Dec 31 04:22:52 +0000 2024","0","BMKG Sebut Gempa Megathrust RI Hanya Tunggu Waktu Ini Zona Merahnya https://t.co/Pv7IMp4YS0","1873947911224177052","","","in","","0","0","0","https://x.com/undefined/status/1873947911224177052","1627711962049290240",
"1873927697728188435","Tue Dec 31 03:02:33 +0000 2024","15","Tsunami Bisa Hantam Jakarta 2 5 Jam Usai Megathrust Selat Sunda Pecah https://t.co/WSsoJZWRgX","1873927697728188435","","","in","","1","3","8","https://x.com/undefined/status/1873927697728188435","17128975",
"1873918326138954199","Tue Dec 31 02:25:19 +0000 2024","123","Tsunami Bisa Hantam Jakarta 2 5 Jam Usai Megathrust Selat Sunda Pecah https://t.co/pnvTBoIFaK","1873918326138954199","","","in","","4","22","34","https://x.com/undefined/status/1873918326138954199","17128975",
"1873805288752718088","Mon Dec 30 18:56:13 +0000 2024","0","Gempa megathrust tidak bisa diprediksi kapan akan terjadi tetapi kesiapsiagaan adalah kunci untuk menyelamatkan nyawa. Mulai mitigasi bencana dari sekarang. #Megathrust #Gempa #MitigasiBencana #BMKG","1873805307077693594","","digismartid","in","","0","0","0","https://x.com/undefined/status/1873805307077693594","1838881954227539968",
"1873805288752718088","Mon Dec 30 18:56:11 +0000 2024","0","BMKG menyoroti dua zona berbahaya: 1️⃣ Megathrust Selat Sunda: Terletak dekat dengan wilayah padat penduduk. 2️⃣ Megathrust Mentawai-Siberut: Sudah lama tidak terjadi gempa besar (seismic gap). Keduanya berpotensi memicu tsunami besar jika terjadi gempa kuat.","1873805298412249251","","digismartid","in","","0","1","0","https://x.com/undefined/status/1873805298412249251","1838881954227539968",
"1873805288752718088","Mon Dec 30 18:56:10 +0000 2024","0","Mnrt BMKG &amp; Pusat Studi Gempa Nas brkt bbrp zona megathrust dg potensi magnitudo max: Aceh-Andaman: M 9 2 Nias-Simeulue: M 8 9 Mentawai-Siberut: M 8 7 Selat Sunda-Banten: M 8 8 Jawa Barat &amp; Tengah: M 8 8-8 9 Bali-NTT: M 8 7-9 0 Utara Sulawesi: M 8 5","1873805295417516304","","digismartid","in","","0","1","0","https://x.com/undefined/status/1873805295417516304","1838881954227539968",
"1873805288752718088","Mon Dec 30 18:56:10 +0000 2024","0","Gempa megathrust terjadi di zona pertemuan lempeng tektonik subduksi di mana satu lempeng masuk ke bawah lempeng lainnya. Gempa ini biasanya berkekuatan besar (&gt;8 SR) dan berpotensi memicu tsunami. ","1873805292632498382","","digismartid","in","","0","1","0","https://x.com/undefined/status/1873805292632498382","1838881954227539968",
"1873805288752718088","Mon Dec 30 18:56:09 +0000 2024","0","BMKG memperingatkan bahwa potensi gempa megathrust di Indonesia hanya tinggal menunggu waktu. https://t.co/iUQnYaCdsJ","1873805288752718088","https://pbs.twimg.com/media/GgEX-Xca8AAbhrJ.jpg","","in","","0","1","0","https://x.com/undefined/status/1873805288752718088","1838881954227539968",
"1873746069080957188","Mon Dec 30 15:00:50 +0000 2024","0","BMKG Sebut Gempa Megathrust RI Hanya Tunggu Waktu Ini Zona Merahnya https://t.co/vjisLvJVbe","1873746069080957188","","","in","","0","0","0","https://x.com/undefined/status/1873746069080957188","808582626688712704",
"1873629024733573304","Mon Dec 30 07:15:44 +0000 2024","1","BMKG Sebut Gempa Megathrust RI Hanya Tunggu Waktu Ini Zona Merahnya https://t.co/SH6Jv5jPSE","1873629024733573304","","","in","","0","0","1","https://x.com/undefined/status/1873629024733573304","847372542830444544",
"1872887081833513091","Sat Dec 28 06:07:31 +0000 2024","0","https://t.co/VbQwFFEdnp Ancaman Megathrust Bayangi Destinasi Wisata BMKG: Mitigasi Adalah Kunci #BMKG #Megathrust #wisata #parawisata #mitigasibencana #Mitigasi","1872887081833513091","","","in","","0","0","0","https://x.com/undefined/status/1872887081833513091","1507307226058223618",
"1872861937589219579","Sat Dec 28 04:27:36 +0000 2024","4","Gempa Megathrust Mengancam Pelaku Wisata BMKG Beri Saran Begini https://t.co/SnTehBQSZd","1872861937589219579","","","in","","2","0","2","https://x.com/undefined/status/1872861937589219579","847372542830444544",
"1872716622512931300","Fri Dec 27 18:53:59 +0000 2024","0","Salah satu mimpi yg kok bisa mimpiin ini . Megathrust nyata adanya","1872717583465758963","","hyeinar","in","","0","0","0","https://x.com/undefined/status/1872717583465758963","1141735724049297409",
"1872680263110865122","Fri Dec 27 16:25:42 +0000 2024","0","Riset BRIN Potensi Tsunami di Jakarta 2 5 Jam Usai Megathrust Selatan Jawa https://t.co/1DXeoFs2xh","1872680263110865122","","","in","","0","0","0","https://x.com/undefined/status/1872680263110865122","796595577953853440",
"1872620948249317495","Fri Dec 27 12:30:00 +0000 2024","0","DALAM rangka mengenang 20 tahun tsunami Aceh Peneliti dari Pusat Riset Kebencanaan Geologi Badan Riset dan Inovasi Nasional (BRIN) Nuraini Rahma Hanifa mengajak kepada seluruh masyarakat untuk lebih waspada https://t.co/tDZ1ycbFYw","1872620948249317495","","","in","","0","0","0","https://x.com/undefined/status/1872620948249317495","68930552",
"1872597664594108548","Fri Dec 27 10:57:29 +0000 2024","0","Dari tanggal 24 sampe hari ini timeline youtube dipenuhi channel news dalam &amp; luar negeri krn peringatan #20tahuntsunamiAceh Satu2 gue tontonin ngerasa takut krn masih inget &amp; gamau lupa ttg Megathrust &amp; prediksi2nya. Mana govt kek gada usaha mitigasi ","1872597664594108548","","","in","","0","1","0","https://x.com/undefined/status/1872597664594108548","1286940005210832896",
"1872138413690044483","Fri Dec 27 07:58:38 +0000 2024","3","@stravenues Di Pantai Selatan Jawa juga temen2 Gugus Mitigasi Lebak Selatan selalu pakai Kisah Leluhur soal Bayah bakal Dikumbah yang artinya wilayah Bayah (sekitar Sawarna) akan dicuci sekarang jadi salah satu media edukasi buat kewaspadaan Megathrust Pantai Selatan Jawa Barat.","1872552658709692721","","stravenues","in","","0","0","1","https://x.com/undefined/status/1872552658709692721","206029960",
"1872548076927480211","Fri Dec 27 07:40:34 +0000 2024","0","Hingga sebelum 2004 masyarakat di Banda Aceh dan juga mayoritas di Indonesia tidak memiliki pengetahuan tentang gempa bumi dan tsunami. @aik_arif #Humaniora #AdadiKompas https://t.co/wtenThW1MN","1872548111798923644","","KompasData","in","","0","1","0","https://x.com/undefined/status/1872548111798923644","771030588",
"1872548076927480211","Fri Dec 27 07:40:26 +0000 2024","0","Gempa diikuti tsunami Aceh 2024 membuka kesadaran bahwa Indonesia rentan bencana. Namun kesiagaan menghadapi gempa megathrust berikutnya jadi tanda tanya besar. @aik_arif Baca juga di sini: https://t.co/4CNwnNjDW3 #Humaniora #AdadiKompas https://t.co/jsqeId5e78","1872548076927480211","https://pbs.twimg.com/media/GfydwI8awAA408v.jpg","","in","","1","1","0","https://x.com/undefined/status/1872548076927480211","771030588",
"1872547116259869169","Fri Dec 27 07:36:37 +0000 2024","13","Gempa bumi Megathrust menimbulkan ancaman yang signifikan karena mereka dapat memicu tsunami besar yang mampu menghancurkan wilayah pesisir dalam hitungan menit. https://t.co/N1DM0wWv7p","1872547116259869169","https://pbs.twimg.com/media/GfyfrKsbsAAz0qt.jpg","","in","","0","0","1","https://x.com/undefined/status/1872547116259869169","1603570929635692545",
"1872097537831612606","Fri Dec 27 03:16:43 +0000 2024","5","@Blue_ByunBaek @convomf Betul sama kyk megathrust yg akan terjadi di pulau jawa dulu pas aceh juga udh dipredisksi cuma denial ","1872481709540991008","","HeavenBlum","in","","0","1","0","https://x.com/undefined/status/1872481709540991008","66942409",
"1872481022992171242","Fri Dec 27 03:13:59 +0000 2024","0","Mengenang 20 Tahun Tsunami Aceh Peneliti BRIN Ajak Masyarakat Waspada Potensi Gempa Megathrust Selatan Jawa https://t.co/kbEKLpbdS2","1872481022992171242","","","in","","0","0","0","https://x.com/undefined/status/1872481022992171242","252948617",
"1872476741434028152","Fri Dec 27 02:56:58 +0000 2024","0","Tsunami Aceh 20 Tahun Lalu Sebuah Pelajaran untuk Mitigasi Bencana Akibat Gempa Megathrust https://t.co/2ZGH3C64AR","1872476741434028152","","","in","","0","0","0","https://x.com/undefined/status/1872476741434028152","1627711962049290240",
"1872182121940611525","Fri Dec 27 02:55:16 +0000 2024","0","@mohmahfudmd 1. Hoax 2. Kalau beneran otw Gempa Megathrust","1872476312503484488","","mohmahfudmd","in","","0","0","0","https://x.com/undefined/status/1872476312503484488","1810340639500042240",
"1872457622621950367","Fri Dec 27 01:41:00 +0000 2024","0","Dua Dekade Tsunami Aceh dan Ancaman dari Megathrust Berikutnya Gempa diikuti tsunami Aceh 2024 membuka kesadaran bahwa Indonesia rentan bencana. Namun kesiagaan menghadapi gempa megathrust berikutnya jadi tanda tanya besar. Baca Kompas https://t.co/L4YDGzOQGW @hariankompas","1872457622621950367","","","in","","0","0","0","https://x.com/undefined/status/1872457622621950367","1445984430258982913",
"1872297324434837898","Thu Dec 26 15:04:02 +0000 2024","0","Sedih liat video tsunami Aceh 2004. Inget banget waktu itu aku lagi liburan ke Jawa. Di perjalanan ada berita di radio tentang tsunami. Di koran juga ada beritanya. Gila gila gila. Ya Allah astaghfirullah. Ga kebayang kalo megathrust terjadi di pulau jawa gimana ancurnya ","1872297324434837898","","","in","","0","0","0","https://x.com/undefined/status/1872297324434837898","252943515",
"1872260097709338811","Thu Dec 26 12:36:06 +0000 2024","8","Mas @aik_arif terima kasih sudah menuliskan catatan kritis ini. Semoga masyarakat Indonesia kesiapsiagaan terhadap bencana khususnya tsunami semakin membudaya ke depannya. Salam sehat selalu https://t.co/EDAthotrwf","1872260097709338811","","","in","","0","1","2","https://x.com/undefined/status/1872260097709338811","1755841966133350400",
"1872243952151355543","Thu Dec 26 11:31:57 +0000 2024","1","Tgl 26 Desember 2004 sktr pukul 07:58:00 WIB gempa terbesar ketiga sepanjang sejarah dgn kekuatan 9 2 9 3 M terjadi dgn episentrum di lepas pantai barat Aceh. Gempa megathrust bawah laut yang dikenal oleh komunitas ilmiah sbg gempa Sumatra Andaman https://t.co/gxldgJS0s1","1872243952151355543","","","in","","0","0","0","https://x.com/undefined/status/1872243952151355543","61773777",
"1871426890176565670","Tue Dec 24 07:02:06 +0000 2024","0","@tanyarlfes Pantesan Megathrust ngincer Indo ternyata mbatin udah muak juga. Tapi plisss tahan ya masih banyak orang baiknya kok.","1871451264682545643","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1871451264682545643","1605849732739657729",
"1871312347760898139","Tue Dec 24 04:58:23 +0000 2024","2","@sbyfess Malah tak kiro ate ono gempa megathrust gede trus tsunami guede eh tibak e ganok. Malah gunung raung e sg mbledosh cih","1871420132779790531","","sbyfess","in","","0","0","0","https://x.com/undefined/status/1871420132779790531","1631174664491012097",
"1871039639215366581","Mon Dec 23 13:56:19 +0000 2024","0","@zakiberkata @thehornietzsche ohh ... kukira cuma gempa yg mentrigger tsunami doang. syaratnya harus megathrust to.","1871193118936277230","","zakiberkata","in","","0","0","0","https://x.com/undefined/status/1871193118936277230","2338218877",
"1871039639215366581","Mon Dec 23 13:32:15 +0000 2024","2","@ch4o5Myth @thehornietzsche gempa skala megathrust (mag 9) blm pernah tercatat di selatan Jawa","1871187063787368709","","ch4o5Myth","in","","0","1","0","https://x.com/undefined/status/1871187063787368709","3165540462",
"1871039639215366581","Mon Dec 23 12:10:16 +0000 2024","13","@zakiberkata Terima kasih kak salam izin menambahkan bahan bacaan dari ebook Tempopublishing dengan tema gempa dan Megathrust yang dapat dimiliki dari database digital DATATEMPO atau langsung di link : https://t.co/Pd6Pg18PXy","1871166429351080246","","zakiberkata","in","","0","0","1","https://x.com/undefined/status/1871166429351080246","1126684769536733184",
"1871157032260374621","Mon Dec 23 11:37:47 +0000 2024","3","@DambaanA Semoga Ya Jawa Megathrust ingin Rezim ini kena dampak Mengerikan agar berkaca azab pemimpi zalim /pelanggar HAM dan pejabat korup binasa","1871158256116359384","","DambaanA","in","","0","0","0","https://x.com/undefined/status/1871158256116359384","1603735345052254208",
"1870879223814172950","Mon Dec 23 08:34:54 +0000 2024","0","@infoBMKG Min itu sumber nya di megathrust... apa mungkin bisa memancing megathrust?","1871112234103169266","","infoBMKG","in","","0","0","0","https://x.com/undefined/status/1871112234103169266","1576138096747216896",
"1871087261061943720","Mon Dec 23 06:55:40 +0000 2024","0","Gempa di Dekat Titik Megathrust Goyang Sukabumi Magnitudo 5 2 - https://t.co/RsOha0lNWX","1871087261061943720","","","in","","0","0","0","https://x.com/undefined/status/1871087261061943720","1580557158",
"1871043791911793012","Mon Dec 23 04:02:56 +0000 2024","787","Gempa megathrust Aceh 26 Desember 2004 yang terekam di St Antartica. https://t.co/46p1qplCHd","1871043791911793012","https://pbs.twimg.com/media/GfdH0FwacAAnT4Z.jpg","","in","","2","5","107","https://x.com/undefined/status/1871043791911793012","3165540462",
"1871040199414964501","Mon Dec 23 03:48:40 +0000 2024","318","Diorama Tsunami Aceh Desember 2004 di Museum Tsunami Aceh. Kekuatan gempa megathrust 9.1-9.3 membangkitkan tsunami yang menyapu pesisir Banda Aceh. Puncak tertinggi tsunami mencapai 34 5 meter di Pantai Lhoknga Aceh Besar. https://t.co/UFeJj5McuH https://t.co/zmTkwqaQ7v","1871040199414964501","https://pbs.twimg.com/media/GfdE2MBa8AAoJTq.jpg","","in","","2","4","73","https://x.com/undefined/status/1871040199414964501","3165540462",
"1871039639215366581","Mon Dec 23 03:46:26 +0000 2024","1740","26 Desember 2004. Megathrust Sumatera - Andaman patah sepanjang ± 1 300 - 1600 km memicu Gempa bermagnitudo 9.1 9.3 disertai Tsunami. Sobekan di dasar laut ini hampir setara jarak Jakarta - NTB. Ilustrasi : Pacific Coastal and Marine Science Center https://t.co/UFeJj5McuH https://t.co/ADDlxsn9J5","1871039639215366581","https://pbs.twimg.com/ext_tw_video_thumb/1871039563579494400/pu/img/UIuDasAaKZusdCFE.jpg","","in","","16","15","520","https://x.com/undefined/status/1871039639215366581","3165540462",
"1871031223797342639","Mon Dec 23 03:13:00 +0000 2024","0","Ancaman Gempa Megathrust Nyata Ini Saran BMKG Untuk Para Pelaku Wisata ~ Hindari dan tahan dulu berwisata ke pantai https://t.co/heE0rHvD8B","1871031223797342639","","","in","","0","0","0","https://x.com/undefined/status/1871031223797342639","537442450",
"1870688335037079852","Mon Dec 23 01:00:57 +0000 2024","2","@faturcool32 @Heraloebss Mirip dulu waktu rame IKN trus muncul berita megathrust di Jakarta","1870997993354322275","","faturcool32","in","","0","0","0","https://x.com/undefined/status/1870997993354322275","337116115",
"1870937540909240394","Sun Dec 22 21:00:44 +0000 2024","0","Gempa M 5.2 Guncang Sukabumi Jawa Barat Kedalaman 10 km Titik Koordinat di Dekat Zona Megathrust? https://t.co/du5NrEXPyl","1870937540909240394","","","in","","0","0","0","https://x.com/undefined/status/1870937540909240394","262026799",
"1870495382691786993","Sun Dec 22 19:56:43 +0000 2024","1","@zakiberkata Om malem ini gempa terus di megathrust sekitar jawa kok ga ngeronda?","1870921428624933326","","zakiberkata","in","","0","0","0","https://x.com/undefined/status/1870921428624933326","1171976645890019328",
"1870908969562341425","Sun Dec 22 19:55:20 +0000 2024","2","@infoBMKG Kok titiknya drtd pas di megathrust akhir taun ini semoga ga ada apa apa ya ","1870921079684022725","","infoBMKG","in","","0","0","0","https://x.com/undefined/status/1870921079684022725","1171976645890019328",
"1870908969562341425","Sun Dec 22 19:11:17 +0000 2024","1","@infoBMKG Nyaris di garis pas megathrust lagi kah ini?","1870909997338726723","","infoBMKG","in","","0","0","0","https://x.com/undefined/status/1870909997338726723","1222817120762744832",
"1870894442066108795","Sun Dec 22 18:09:29 +0000 2024","0","Gempa M 5.2 Guncang Sukabumi Jawa Barat Kedalaman 10 km Titik Koordinat di Dekat Zona Megathrust? https://t.co/wAIzLaG9YG via @tribunnews #GempaBumi #GempaTerkini #BMKG #GempaHariIni #Sukabumi #JawaBarat #LautSelatan #ZonaMegathrust #Gempa","1870894442066108795","","","in","","0","0","0","https://x.com/undefined/status/1870894442066108795","1689503322070470656",
"1870879223814172950","Sun Dec 22 17:58:41 +0000 2024","1","@infoBMKG Pas di garis megathrust","1870891726061326361","","infoBMKG","in","","0","0","0","https://x.com/undefined/status/1870891726061326361","1370315553810739203",
"1870890887175393725","Sun Dec 22 17:55:21 +0000 2024","0","eh di zona megathrust pas bgt itu titiknya?","1870890887175393725","","","in","","0","0","0","https://x.com/undefined/status/1870890887175393725","1347066933460357121",
"1869439868142850451","Wed Dec 18 17:49:31 +0000 2024","1","Gempa megathrust kpn dateng si","1869439868142850451","","","in","","0","0","0","https://x.com/undefined/status/1869439868142850451","1549965954972413955",
"1869369090290450548","Wed Dec 18 13:08:16 +0000 2024","0","Pakar Sebut Megathrust Mentawai Mengintai Sumbar: Energi Tersimpan Selama Lebih 200 Tahun https://t.co/BmP8S7Gjcw","1869369090290450548","","","in","","0","0","0","https://x.com/undefined/status/1869369090290450548","124171593",
"1869266250402341299","Wed Dec 18 06:19:38 +0000 2024","9","Badan Meteorologi Klimatologi dan Geofisika (BMKG) memperingatkan adanya sumber gempa besar megathrust yang mengancam Maluku Utara. Disebutkan Maluku Utara merupakan daerah rawan gempa bumi dan tsunami. https://t.co/ThWdIcPYCF","1869266250402341299","","","in","","0","1","2","https://x.com/undefined/status/1869266250402341299","847372542830444544",
"1869262602209304813","Wed Dec 18 06:05:08 +0000 2024","0","Megathrust-Tsunami Ancam Maluku Begini Penjelasan &amp; Rencana BMKG https://t.co/Pv3ka10Ska","1869262602209304813","","","in","","0","0","0","https://x.com/undefined/status/1869262602209304813","847372542830444544",
"1869093906069201072","Tue Dec 17 18:54:47 +0000 2024","149","Saat ini ada beberapa akun tiktok menampilkan konten ramalan akan terjadinya gempa megathrust dan tsunami disampaikan oleh pihak-pihak yang tidak berwenang. Saya katakan: masyarakat jangan pernah percaya informasi hoax tersebut. https://t.co/qfqloSExDX","1869093906069201072","https://pbs.twimg.com/media/GfBa-4TbkAAPLas.jpg","","in","","2","11","61","https://x.com/undefined/status/1869093906069201072","195642037",
"1869085343871549751","Tue Dec 17 18:20:46 +0000 2024","157","Saat ini ada beberapa akun tiktok menampilkan konten ramalan akan terjadinya gempa megathrust dan tsunami disampaikan oleh pihak-pihak yang tidak berwenang. Saya katakan: masyarakat jangan pernah percaya informasi hoax tersebut.","1869085343871549751","","","in","","1","8","51","https://x.com/undefined/status/1869085343871549751","195642037",
"1868541396187300308","Tue Dec 17 13:46:08 +0000 2024","0","@OVERSIDE787 @jawafess tinggal nunggu kena megathrust aja hha","1869016228754604040","","OVERSIDE787","in","","0","2","0","https://x.com/undefined/status/1869016228754604040","1321445648369999872",
"1869013287582765339","Tue Dec 17 13:34:27 +0000 2024","0","Ya kan emang Pulau Jawa ada di bwh ancaman megathrust. Drpd nyalahin LGBT cek rumah kalian dibangunnya bener ga? Kalo bencana sekitar rumah ada tanah lapang buat kumpul ga? Punya tas darurat ga? Kalo semuanya ngga tp nyalahin LGBT aja mah ketahuan emang ga beneran cemas.","1869013287582765339","","","in","","0","0","0","https://x.com/undefined/status/1869013287582765339","164630604",
"1868696570721673405","Mon Dec 16 16:35:55 +0000 2024","0","ini ciputat perlu waspada megathrust gasi yaAllah tolong tbtb takut","1868696570721673405","","","in","","0","0","0","https://x.com/undefined/status/1868696570721673405","348887863",
"1868626981237240093","Mon Dec 16 11:59:24 +0000 2024","12","Gempa yang dihasilkan dari patahan megathrust dapat memiliki magnitudo sangat besar bisa mencapai M 8 hingga M 9. https://t.co/QRsTHJhPNE","1868626981237240093","https://pbs.twimg.com/media/Ge6yVjvbUAAge7_.jpg","","in","","0","1","1","https://x.com/undefined/status/1868626981237240093","1603570929635692545",
"1868560772458238430","Mon Dec 16 07:36:18 +0000 2024","10","tak pernah terbayang olehku melihat mesin cuci gluduk gluduk jalan sendiri membawa baju baju ku... getarannya ibarat megathrust versi mesin cuci...","1868560772458238430","","","in","","0","5","0","https://x.com/undefined/status/1868560772458238430","1304693342232485889",
"1868510772177043874","Mon Dec 16 04:17:37 +0000 2024","1","Antrian rame langsung jadi sepi mentawai megathrust is real.","1868510772177043874","","","in","","0","0","0","https://x.com/undefined/status/1868510772177043874","1176367665633300480",
"1868493279500841303","Mon Dec 16 03:08:07 +0000 2024","0","Kayaknya megathrust ini beneran deh soalnya management building kantor adain seminar mitigasi","1868493279500841303","","","in","","0","1","0","https://x.com/undefined/status/1868493279500841303","868104718211457024",
"1868436495641776490","Sun Dec 15 23:22:29 +0000 2024","0","Mengamati Jawa Barat..... kiri kanan. Prediksi BMKG Soal Gempa Megathrust Tinggal Tunggu Waktu https://t.co/qAQz416MBr","1868436495641776490","","","in","","0","0","0","https://x.com/undefined/status/1868436495641776490","480526639",
"1868310735144759346","Sun Dec 15 15:02:45 +0000 2024","0","Mental rata2 org Indo makin terlihat ya ditunjukin sm Allah wkwkwk pantes ada megathrust siap kapan aja","1868310735144759346","","","in","","0","0","0","https://x.com/undefined/status/1868310735144759346","960582854915670016",
"1868140367134273577","Sun Dec 15 03:45:46 +0000 2024","5","Prediksi BMKG Soal Gempa Megathrust Tinggal Tunggu Waktu https://t.co/p6UhmB1HO3","1868140367134273577","","","in","","0","0","5","https://x.com/undefined/status/1868140367134273577","847372542830444544",
"1867455702446563524","Sun Dec 15 01:18:07 +0000 2024","2","@kipyiksamgong @zakiberkata Kayanya sarkas ya. Maksudnya kabar gempa megathrust itu kan? ","1868103207802769801","","kipyiksamgong","in","","0","0","0","https://x.com/undefined/status/1868103207802769801","20345530",
"1867455702446563524","Sun Dec 15 00:24:23 +0000 2024","1","@marz_eko @zakiberkata Ga hoki juga ah lupa apa ya ada gempa megathrust+tsunami sama anak Krakatau yg datengnya masih prediksi2an Bukan indo yg hoki tapi Kalimantan","1868089688768291248","","marz_eko","in","","0","1","0","https://x.com/undefined/status/1868089688768291248","1161284275888623616",
"1867771355045015834","Sat Dec 14 03:20:26 +0000 2024","0","Apa itu gempa megathrust? Apakah kejadian itu berhubungan dengan naiknya ikan ke permukaan laut? Yuk cari tahu lebih lanjut mengenai gempa megathrust dan hubungannya dengan naiknya ikan ke permukaan laut lewat trivia dari Biro Land-Sea Dynamic di atas. https://t.co/T76HuqgzjX","1867771605524656167","https://pbs.twimg.com/media/GeuoXZIaEAAKBnX.jpg","komitmenunpad","in","","0","1","0","https://x.com/undefined/status/1867771605524656167","1247783363718471680",
"1867105929206088170","Thu Dec 12 07:15:17 +0000 2024","0","Direktorat SMA mensosialisasikan kesiapsiagaan tiap satuan pendidikan dalam menghadapi potensi bencana alam khususnya isu megathrust yang berpotensi besar di Indonesia. Yuk saksikan gelar wicaranya supaya #TemanSMA bisa dapat pengetahuan baru! #SekolahAmanBencana https://t.co/oM19Jm3IKq","1867105929206088170","https://pbs.twimg.com/media/GelK8pKaEAIlQlz.jpg","","in","","0","0","0","https://x.com/undefined/status/1867105929206088170","907396004449738752",
"1865040559427162250","Thu Dec 12 07:12:49 +0000 2024","0","@SleepyValerie Apkah mrk akan segg brutal sampai menyebabkan Meropide gempa megathrust mengalahkan getaran experimental field generator?","1867105308314833353","","SleepyValerie","in","","0","1","0","https://x.com/undefined/status/1867105308314833353","1740697199993073664",
