"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1728558193868185974","Sat Nov 25 23:36:03 +0000 2023","0","Tepat di zona megathrust mirip gempa Biak 17-02-96","1728558193868185974","","","in","","0","0","0","https://x.com/undefined/status/1728558193868185974","104676286",
"1727239492476563618","Wed Nov 22 13:35:39 +0000 2023","0","@deandrasaputeri @detikcom Blm lagi ancama megathrust...","1727319936329285901","","deandrasaputeri","in","","0","0","0","https://x.com/undefined/status/1727319936329285901","250969852",
"1723161118959603863","Sat Nov 11 02:10:00 +0000 2023","4","Picu Tsunami Dahsyat BMKG Sebut Megathrust di Selatan Jawa Bakal Ada Sampai Kiamat BMKG peringatkan pemicu tsunami di selatan Pulau Jawa akan terus ada bahkan sampai kiamat. Apa pemicu yang dimaksud? &gt;&gt; https://t.co/jTlPtVhh4J #detikcom","1723161118959603863","","","in","","0","1","2","https://x.com/undefined/status/1723161118959603863","69183155",
"1722973270977253464","Fri Nov 10 14:17:27 +0000 2023","0","@Reza_M67M @Araghutama Tp ya memang hrs segera dimulai sih krn blm tentu presiden berikutnya concern dgn ini sementara pulau jawa sdh diambang megathrust yg diperkirakan 900 tahunan Kl semua berpusat di Jawa dan tiba2 kejadian megathrust bakal kacau bgt&amp;byk korban jiwa","1722981802980065771","","Reza_M67M","in","","0","1","0","https://x.com/undefined/status/1722981802980065771","50509502",
"1722199022436512121","Wed Nov 08 10:26:58 +0000 2023","0","Mengenal Gempa Bumi Megathrust Apakah Berpotensi Terjadi di Indonesia? https://t.co/K1YWyuPixl","1722199022436512121","","","in","","0","0","0","https://x.com/undefined/status/1722199022436512121","864334585860980737",
"1722180910076871081","Wed Nov 08 09:15:00 +0000 2023","2","Apa Itu Gempa Bumi Megathrust? Begini Potensi Terjadinya di Indonesia Kamu tahu nggak soal gempa ini yang disebut-sebut punya kekuatan besar dan berpotensi tsunami? Indonesia bisa kena nggak ya? &gt;&gt; https://t.co/v6dwVncMA1 Via @detik_edu","1722180910076871081","","","in","","0","0","1","https://x.com/undefined/status/1722180910076871081","69183155",
"1721324359678398971","Mon Nov 06 00:31:22 +0000 2023","10","BMKG Peringatkan Megathrust Selatan Jawa Bakal Ada Sampai Kiamat https://t.co/6rfGcSpDzT","1721324359678398971","","","in","","0","4","11","https://x.com/undefined/status/1721324359678398971","17128975",
"1720971199965188289","Sun Nov 05 01:08:02 +0000 2023","12","BMKG Ingatkan Masyarakat tentang Potensi Gempa Megathrust yang Bisa Memicu Tsunami di Pulau Jawa https://t.co/q3ptWhWKoj","1720971199965188289","","","in","","1","0","3","https://x.com/undefined/status/1720971199965188289","150589950",
"1720868512460095885","Sat Nov 04 18:20:00 +0000 2023","1","Kepala Pusat Gempa Bumi dan Tsunami Badan Meteorologi Klimatologi dan Geofisika (BMKG) Daryono mengatakan potensi gempa megathrust yang memicu tsunami akan terus ada di bagian selatan Pulau Jawa. #PulauJawa #Tsunami https://t.co/xFIMdDFM4Q","1720868512460095885","","","in","","1","0","0","https://x.com/undefined/status/1720868512460095885","902837643024539651",
"1712044950341464219","Wed Oct 11 09:58:19 +0000 2023","0","Potensi megathrust di wilayah selatan Pulau Jawa menjadi perhatian utama Ganjar Pranowo menunjukkan kebijaksanaan dalam mengantisipasi potensi bencana. Ganjar Presiden https://t.co/CbYWBmqBDi","1712044950341464219","https://pbs.twimg.com/media/F8Jnzp-awAAm5xf.jpg","","in","","0","0","0","https://x.com/undefined/status/1712044950341464219","1684144129629097984",
"1711229385276281084","Mon Oct 09 03:57:33 +0000 2023","0","Terus Waspada Kawasan Selatan Jawa Potensi Gempa Megathrust https://t.co/fOaN8PjXpc","1711229385276281084","","","in","","0","0","0","https://x.com/undefined/status/1711229385276281084","817669043792420864",
"1711227695449972793","Mon Oct 09 03:50:50 +0000 2023","0","Terus Waspada Kawasan Selatan Jawa Potensi Gempa Megathrust - https://t.co/6Tx5BWdHqt","1711227695449972793","","","in","","0","0","0","https://x.com/undefined/status/1711227695449972793","817669043792420864",
"1710752576977649709","Sun Oct 08 03:03:42 +0000 2023","0","@ssgeos Cc @zakiberkata mas Zak yg ada tanda ungu di sumatra dan jawa apakah itu zona megathrust?","1710853444955992360","","ssgeos","in","","0","0","0","https://x.com/undefined/status/1710853444955992360","125294713",
"1710847700676358196","Sun Oct 08 02:40:52 +0000 2023","1","BMKG mneginfokan akan ada bencana megathrust di Indonesia yang sebabkan gempa bumi dan tsunami. Lalu mana aja sih zona megathrust di Indonesia? Cuss cek di mari lengkap+komplit buat antisipasi! CC: Karni Ilyas #CNBLUE Suho Prince Mateen https://t.co/mKq533sHUN","1710847700676358196","","","in","","0","0","0","https://x.com/undefined/status/1710847700676358196","1674369942551166976",
"1710752576977649709","Sun Oct 08 01:34:44 +0000 2023","0","@ssgeos Fluktuasi nya pas di bagian megathrust","1710831057359249668","","ssgeos","in","","0","0","0","https://x.com/undefined/status/1710831057359249668","1010055253083877377",
"1710451767157383265","Sat Oct 07 02:52:29 +0000 2023","0","@jaengells trs kan emg dari jaman sekolah udh ada prediksi yg megathrust tea tpi gtw kapan kan tiap taun bmkg suka ngasih tau ttg gempa ini tpi banyak yg bikin takut dari tweetan org2nya","1710488237649883321","","jaengells","in","","0","1","0","https://x.com/undefined/status/1710488237649883321","702057626733924352",
"1710447669670469839","Sat Oct 07 01:31:52 +0000 2023","0","@ninesteptoyou Yes kalo sepemahamanku gempa megathrust itu gempa yg terjadi di zona megathrust. Tp cmiiw yh soalnya seismologi s1 cuma 2 sks dan walaupun seru agak ngang ngong jujur aja ","1710467946764734730","","ninesteptoyou","in","","0","1","0","https://x.com/undefined/status/1710467946764734730","2153688104",
"1710447669670469839","Sat Oct 07 01:30:09 +0000 2023","0","@icyfoxgalaxy Jadi bakal tetap terjadi gempa yang dinamakan megathrust itu tapi bukan yg gempa besar yg guede gitu kah?","1710467514751451615","","icyfoxgalaxy","in","","0","2","0","https://x.com/undefined/status/1710467514751451615","1603622635778166784",
"1710465731219857571","Sat Oct 07 01:23:03 +0000 2023","0","yaaa sepanjang selatan jawa emang megathrust sih. pertemuan lempeng ga cuma skrg tiap hr emg harus waspada","1710465731219857571","","","in","","0","0","0","https://x.com/undefined/status/1710465731219857571","1467121404197826561",
"1710447669670469839","Sat Oct 07 01:18:19 +0000 2023","1","@ninesteptoyou Megathrust itu banyak yg salah kaprah. Kebanyakan orangnya mikir megathrust = gempa gede padahal megathrust = mega + thrust = besar + dorongan = gaya dorongan yang besar dalam konteks ini zona subduksi antara lempeng Hindia sama Eurasia &gt; sebagiannya ada di selatan Jawa cmiiw.","1710464538301358316","","ninesteptoyou","in","","0","1","0","https://x.com/undefined/status/1710464538301358316","2153688104",
"1710447669670469839","Sat Oct 07 00:14:35 +0000 2023","0","Dan banyak yang salah paham sama istilah megathrust ","1710448497936515547","","icyfoxgalaxy","in","","0","0","0","https://x.com/undefined/status/1710448497936515547","2153688104",
"1710332848434274648","Sat Oct 07 00:12:01 +0000 2023","0","@tanyakanrl bukannya emang yang gempa megathrust itu udah diimbau dari lama?","1710447852458226014","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1710447852458226014","745153382965354498",
"1710332848434274648","Fri Oct 06 23:57:25 +0000 2023","0","@tanyakanrl Lempeng berpotensi gempa besar btw isu gempa megathrust itu udah ada di media dr 1-2tahun lalu...siklus ya siklus ratusan tahun sekali.","1710444180265455690","","YuYura381129","in","","0","0","0","https://x.com/undefined/status/1710444180265455690","1693471222183690240",
"1710443139465671047","Fri Oct 06 23:53:17 +0000 2023","0","BMKG Ingatkan Megathrust-Tsunami 18 Meter Intai Selatan Jawa https://t.co/P6g4E1GKlL","1710443139465671047","","","in","","0","0","0","https://x.com/undefined/status/1710443139465671047","60616922",
"1710332848434274648","Fri Oct 06 22:29:19 +0000 2023","3","@tamanunyil @SorayaIP @cerelovey @rend123_ @tanyakanrl @infoBMKG betul. BMKG udh ngingetin dari 2018(?) kalau ga salah. Megathrust udh heboh dulu. Cuma ya sama BMKG dibilang ga bisa diprediksi kapan. Besarnya jg sebatas dugaan. Kita cuma disuruh waspada. Sayangnya si bangunan anti gempa di jawa keknya masih dikit bgt","1710422007941316811","","tamanunyil","in","","0","0","0","https://x.com/undefined/status/1710422007941316811","1098783352914464768",
"1710120749078634496","Fri Oct 06 02:32:13 +0000 2023","0","Gempa Megathrust di selatan Jawa berpotensi memicu tsunami dengan ketinggian hingga 18 meter di kawasan pesisir selatan Jawa Tengah. Megathurst ini katanya memiliki potensi magnitude maksimum M 8 7. Stay safe Blistener #MorningVoice","1710120749078634496","","","in","","0","0","0","https://x.com/undefined/status/1710120749078634496","74664107",
"1709607700840223098","Wed Oct 04 16:33:33 +0000 2023","2","Megathrust Sebagai Pemicu Tsunami di Selatan Jawa Setinggi 34 Meter Oleh Beberapa Pakar Kegempaan Info Lengkap : https://t.co/oDl7TrMrCa #megathrust #Tsunami","1709607700840223098","","","in","","0","0","2","https://x.com/undefined/status/1709607700840223098","1658814935206617089",
"1709373799853105485","Wed Oct 04 01:04:07 +0000 2023","0","BMKG: Kebumen Masuk Zona Potensi Gempa Megathrust Skala 8 7 dan Tsunami Setinggi 18 Meter https://t.co/Lq1IpaykCy","1709373799853105485","","","in","","0","0","0","https://x.com/undefined/status/1709373799853105485","1434329288610697219",
"1709212984541888853","Tue Oct 03 14:25:05 +0000 2023","6","BMKG Ingatkan Megathrust-Tsunami 18 Meter Intai Selatan Jawa https://t.co/wkZtulIuNc","1709212984541888853","","","in","","1","0","5","https://x.com/undefined/status/1709212984541888853","847372542830444544",
"1709177780725035066","Tue Oct 03 12:05:12 +0000 2023","0","Dari tahun 2018 selalu aja dibahas potensi gempa tsunami Sunda megathrust tapi sampai sekarang ga ada tuh gempa yang bener bener gede","1709177780725035066","","","in","","0","0","0","https://x.com/undefined/status/1709177780725035066","104676286",
"1709046381049155879","Tue Oct 03 03:23:04 +0000 2023","0","Pakar Beberkan Alasan Selatan Jawa Potensi Tsunami 34 Meter Akibat Adanya Megathrust https://t.co/WkXccK8n5m","1709046381049155879","","","in","","0","0","0","https://x.com/undefined/status/1709046381049155879","1653057666288336896",
"1709046328884711833","Tue Oct 03 03:22:52 +0000 2023","0","Gempa megathrus disebut menjadi ancaman besar di selatan Pulau Jawa yang bisa berakibat tsunami. Berikut 5 fakta megathrust. #portalyogya #Megathrust https://t.co/b0ZkGbaNws","1709046328884711833","","","in","","0","0","0","https://x.com/undefined/status/1709046328884711833","1446104962279219200",
"1709006259276456260","Tue Oct 03 00:43:38 +0000 2023","0","BMKG Prediksi Tsunami di Selatan Jawa Efek Megathrust Kapan? https://t.co/ievltcsFhK","1709006259276456260","","","in","","0","0","0","https://x.com/undefined/status/1709006259276456260","1691834850578485248",
"1708835291195412590","Mon Oct 02 13:24:16 +0000 2023","4","BMKG Hitung Waktu Tsunami Hantam Selatan Jawa Efek Megathrust https://t.co/jCcVtWpR6h","1708835291195412590","","","in","","0","0","0","https://x.com/undefined/status/1708835291195412590","34231385",
"1708712674295722089","Mon Oct 02 05:17:02 +0000 2023","2","BMKG Hitung Waktu Tsunami Hantam Selatan Jawa Efek Megathrust https://t.co/6HLAC41pOz","1708712674295722089","","","in","","0","0","0","https://x.com/undefined/status/1708712674295722089","847372542830444544",
"1708424692800057361","Sun Oct 01 10:27:44 +0000 2023","5","@DambaanA Ini berita lama soal potensi tsunami di selatan Cilacap bang ini tanahnya getar trus bang hampir setiap menit. Mengenal Megathrust Penyebab Potensi Gempa M 8 7 di Cilacap https://t.co/WtnihmjkXZ","1708428476024500498","","djedjeandrea","in","","0","0","0","https://x.com/undefined/status/1708428476024500498","805030097413545984",
"1708276081852346793","Sun Oct 01 00:49:16 +0000 2023","1","@infoBMKG tepat di zona megathrust ?@DaryonoBMKG","1708282900406505844","","infoBMKG","in","","0","0","0","https://x.com/undefined/status/1708282900406505844","1604471596269572096",
"1708131608841375857","Sat Sep 30 14:48:18 +0000 2023","0","8) Kabupaten Kebumen merupakan salah satu zona potensi gempa dan tsunami di Indonesia karena posisinya yang berhadapan langsung dengan zona megathrust selatan Jawa yang memiliki potensi magnitude maksimum M 8 7","1708131662738162064","","InfoHumasBMKG","in","","0","1","0","https://x.com/undefined/status/1708131662738162064","3063804174",
"1706874081629667766","Wed Sep 27 03:31:07 +0000 2023","4","Ada Potensi Tsunami di Cilacap akibat Megathrust BRIN Bikin Pemodelan Simulasi #TempoTekno https://t.co/hIVDRa8hRB","1706874081629667766","","","in","","0","0","0","https://x.com/undefined/status/1706874081629667766","18129942",
"1706290058846994868","Mon Sep 25 12:50:26 +0000 2023","1","mereka kalo nontonlah film 2012 mereka akan sadar dahsyatnya megathrust tsunami akibat jatuhnya bintang berekor atau nibiru dimasa depan dan akan memilih memperbanyak amal karena belum tentu selamat nyawanya","1706290058846994868","","","in","","0","0","1","https://x.com/undefined/status/1706290058846994868","1512830021857325060",
"1706279699369054670","Mon Sep 25 12:09:16 +0000 2023","0","Kalo aku dihadiahi kapal nao victoria oleh siapapun mereka yang kuselamatkan dari megathrust tsunami yang akan terjadi dimasa depan jujur aku ga bakal nolak","1706279699369054670","","","in","","0","0","0","https://x.com/undefined/status/1706279699369054670","1512830021857325060",
"1705512824724979951","Sat Sep 23 09:32:53 +0000 2023","0","@AryBandung Gempa Kalimantan scr ilmiah TIDAK AKAN BESAR (&lt;4) krn gempa TERJADI akibat divergen (LEMPENG yg saling menjauh) bkn Karena megathrust. Yg hrs diwaspadai adlh daerah yg mempunyai slope &gt;30° krn batuan dsr Kalimantan terdr selang-seling sand-clay-silt-coal. https://t.co/tstLIxB034","1705515569376903182","https://pbs.twimg.com/media/F6s1XiPb0AAe5CI.jpg","AryHHAry","in","","0","0","1","https://x.com/undefined/status/1705515569376903182","1964748001",
"1703660578173276588","Mon Sep 18 14:42:55 +0000 2023","0","@sobaatmissqueen Tapi di selatan selat sunda ada megathrust yang udah tidur lama banget...","1703781654588969222","","sobaatmissqueen","in","","0","1","0","https://x.com/undefined/status/1703781654588969222","1287740494429057026",
"1701233574530216038","Mon Sep 11 15:12:17 +0000 2023","0","@sosmedkeras Gempa megathrust","1701252328714842452","","sosmedkeras","in","","0","0","0","https://x.com/undefined/status/1701252328714842452","83621864",
"1701049737703760360","Mon Sep 11 01:51:53 +0000 2023","1","@DeningCarlo Kalo dipagari ga jadi megathrust donk Bli","1701050903154000048","","DeningCarlo","in","","0","1","0","https://x.com/undefined/status/1701050903154000048","758863616556707840",
"1700901984164020555","Sun Sep 10 16:04:22 +0000 2023","1","@infoBMKG sumbernya megathrust utara papua atau sesar aktif? @DaryonoBMKG","1700903047613010104","","infoBMKG","in","","0","0","0","https://x.com/undefined/status/1700903047613010104","1604471596269572096",
"1700009693903810577","Fri Sep 08 04:54:30 +0000 2023","1","Orang2 ini salah perhitungan Di selatan jatim sisi timur ini belum pernah ada pelepasan energi di atas 8 di zona megathrust Tapi fokus penelitian di pusatkan di daerah itu2 aja Yang seharusnya jadi concern ya sisi dari malang sampai bali","1700009693903810577","","","in","","0","0","0","https://x.com/undefined/status/1700009693903810577","1328167447786971136",
"1699627075211292765","Thu Sep 07 03:35:00 +0000 2023","0"," Latar Belakang Tektonik Gempa Aceh atau Sumatra 1907 merupakan gempa megathrust yang terjadi tepat di zona subduksi terdangkal. Area ini sering ditengarai sebagai zona pembangkit tsunami karena beberapa gempa tsunamigenic seperti 1994 M7.8 M7.7 2006 dan M7.8 2010.","1699627300306989405","","gempaduniaid","in","","0","1","0","https://x.com/undefined/status/1699627300306989405","1639945522336391168",
"1699419628076663158","Wed Sep 06 17:36:29 +0000 2023","0","@iddo93 @YourBes50592031 @runaskee @mayatiw0el @hamsuryas @iIhamzada Leres ojo ngujo seneng tok ae. Alih-alih putaran duite gedeeee po?? Terus dinormalisasi acara ndlogok iku? Deloken kae winggi mba karnaval e pas horeg sek joget po ora ro mendem ? Wayah wes bengi yo pancet digas Dajar lindhu megathrust gek do meneng ngko!","1699476678408560724","","iddo93","in","","0","2","0","https://x.com/undefined/status/1699476678408560724","224623536",
"1692597999996919986","Fri Aug 18 18:03:04 +0000 2023","0","BPBD DIY minta masyarakat tidak panik terkait potensi megathrust https://t.co/7yEfqC0fr6","1692597999996919986","","","in","","0","0","0","https://x.com/undefined/status/1692597999996919986","18071520",
"1692440416375976299","Fri Aug 18 07:36:53 +0000 2023","0","Gempa Megathrust Berpotensi Terjadi di Pesisir Selatan Tsunami 22 Meter https://t.co/9VxKD97FKy","1692440416375976299","","","in","","0","0","0","https://x.com/undefined/status/1692440416375976299","1276346304",
"1692386084133740976","Fri Aug 18 04:01:00 +0000 2023","0","BMKG: Megathrust di DIY Hanya Potensi Bukan Prediksi #Megathrust #PotensiMegathrustDIY #BMKGDIY https://t.co/ynu7AJwLqY","1692386084133740976","","","in","","0","0","0","https://x.com/undefined/status/1692386084133740976","1177104115148578816",
"1692385730381971760","Fri Aug 18 03:59:35 +0000 2023","1","Gempa megathrust di selatan DIY dengan kekuatan mencapai magnitudo 8 7 dan berpotensi tsunami disebut hanya potensi bukan merupakan prediksi. #publisherstory #pandanganjogja https://t.co/uJN71j0trX","1692385730381971760","","","in","","0","0","0","https://x.com/undefined/status/1692385730381971760","759692754985242625",
"1692122483187691621","Thu Aug 17 10:33:32 +0000 2023","96","Gempa Samudra Hindia Selatan Banten M5 7 kedalaman 50 km tadi siang tjd akibat deformasi batuan dlm slab Lempeng Indo-Australia (intraslab) yg tersubduksi ke bawah Lempeng Eurasia. Pic Ini bukti bahwa gempa tidak berpusat di megathrust tetapi di dlm lempeng indo-Autralia. https://t.co/3Nhxr1TzsM","1692122483187691621","https://pbs.twimg.com/media/F3ufwR9bkAE2kLZ.jpg","","in","","1","1","28","https://x.com/undefined/status/1692122483187691621","195642037",
"1691977126143033632","Thu Aug 17 00:55:56 +0000 2023","0","BMKG Sebut Gempa dan Tsunami 20 M Bukan Hanya di Selatan Jawa Potensi gempa magnitudo (M) 9 1 yang dapat memicu tsunami hingga 20 meter yang dimodelkan oleh ahli ITB tersebut menurut Rahmat adalah skenario terburuk dari zona gempa megathrust. https://t.co/7dMMvgNgEy https://t.co/IXAQpytI4h","1691977126143033632","https://pbs.twimg.com/media/F3sbhOIawAAkKkS.png","","in","","0","1","0","https://x.com/undefined/status/1691977126143033632","1311183942037327872",
"1691485010677948416","Tue Aug 15 16:20:27 +0000 2023","0","Bandung banten dan Sukabumi itu rawan Gempa bumi megathrust","1691485010677948416","","","in","","0","0","0","https://x.com/undefined/status/1691485010677948416","1534907323407208448",
"1691268475224743937","Tue Aug 15 02:00:01 +0000 2023","30","Belasan megathrust terdeteksi mengepung Indonesia. Zona patahan yang menyimpan kekuatan besar itu diprediksi bisa 'pecah' secara berulang dengan jeda mencapai ratusan tahun. https://t.co/vsAzde2huN #Infografis #CNNIndonesia https://t.co/bjeZiw4ZCJ","1691268475224743937","https://pbs.twimg.com/media/F3JwnstbIAAohH3.jpg","","in","","1","0","13","https://x.com/undefined/status/1691268475224743937","17128975",
"1691116404442124288","Mon Aug 14 15:55:44 +0000 2023","0","Belasan Megathrust Kepung Indonesia Bisa Picu Gempa dan Tsunami https://t.co/mEjUJRdp38 #WaspadaGempaDanTsunami 🇮🇩","1691116404442124288","","","in","","0","0","0","https://x.com/undefined/status/1691116404442124288","109252251",
"1691095239690510336","Mon Aug 14 14:31:38 +0000 2023","0","Berdoa dan berjaga2 serta paling utama adalah Bertobat kepada Tuhan Yesus Bila kita percaya kepada Tuhan Yesus apapun malapetaka akan dilindungi oleh Tuhan sedangkan org yg tdk percaya kepada Tuhan Yesus akan kena malapetaka tsb. https://t.co/C5gULxsJHU","1691095239690510336","","","in","","0","0","0","https://x.com/undefined/status/1691095239690510336","131720346",
"1689997961260945408","Fri Aug 11 13:51:27 +0000 2023","0","Jawa Tanpa Buoy Aktif saat Terancam Tsunami Dahsyat Megathrust https://t.co/tE1znm46zA","1689997961260945408","","","in","","0","0","0","https://x.com/undefined/status/1689997961260945408","1010167496",
"1689954820474720256","Fri Aug 11 11:00:01 +0000 2023","20","Belasan megathrust terdeteksi mengepung Indonesia. Zona patahan yang menyimpan kekuatan besar itu diprediksi bisa 'pecah' secara berulang dengan jeda mencapai ratusan tahun. https://t.co/vsAzde2Pkl #Infografis #CNNIndonesia https://t.co/4mwzn3x343","1689954820474720256","https://pbs.twimg.com/media/F3JwnstbIAAohH3.jpg","","in","","1","0","9","https://x.com/undefined/status/1689954820474720256","17128975",
"1689939139578515456","Fri Aug 11 09:57:44 +0000 2023","1","Sesar Opak di Yogyakarta berpotensi magnitudo 6 6 sedangkan subduksi lempeng atau megathrust magnitudo 8 7 di selatan Jawa.","1689939147212075008","","tvOneNews","in","","0","1","0","https://x.com/undefined/status/1689939147212075008","55507370",
"1689939139578515456","Fri Aug 11 09:57:43 +0000 2023","1","Kepala BMKG Dwikorita Karnawati mengatakan bahwa ancaman tsunami ini dipicu keberadaan dua sumber gempa aktif yakni Sesar Opak di Yogyakarta dan subduksi lempeng atau megathrust.","1689939142900391936","","tvOneNews","in","","0","1","0","https://x.com/undefined/status/1689939142900391936","55507370",
"1689496816281391104","Thu Aug 10 10:11:04 +0000 2023","1","@nu_online Koreksi : bukan dari Sesar Opak. Karena sesar ini mayoritas ada di darat. Potensi tsunami 10 meter di pesisir selatan Jawa hanya bisa ditimbulkan dari gempa di zona subduksi tepatnya zona megathrust","1689580113334308864","","nu_online","in","","0","0","1","https://x.com/undefined/status/1689580113334308864","740782668",
"1689496004033400832","Thu Aug 10 04:36:51 +0000 2023","3","INFOGRAFIS: Indonesia Dikepung 13 Megathrust https://t.co/j0Q1CIF3cw","1689496004033400832","","","in","","0","1","1","https://x.com/undefined/status/1689496004033400832","17128975",
"1689464163553230848","Thu Aug 10 02:30:19 +0000 2023","4","Jawa Tanpa Buoy Aktif saat Terancam Tsunami Dahsyat Megathrust https://t.co/qYK9UsQrZx","1689464163553230848","","","in","","0","1","4","https://x.com/undefined/status/1689464163553230848","17128975",
"1689128014565773313","Wed Aug 09 04:33:17 +0000 2023","0","sebagai berbandingan gempa bantul 30 juni kemaren yang 'berasa banget' aja di shakemap masuk kategori light to moderate (warna biru kehijauan) gimana kalo gempa megathrust? https://t.co/46CPv0DGz6","1689132718096093184","https://pbs.twimg.com/media/F3EBQO-awAAxKDA.jpg","oborozuk1yo","in","","0","1","0","https://x.com/undefined/status/1689132718096093184","1524041340522172416",
"1689128014565773313","Wed Aug 09 04:14:35 +0000 2023","0","sebenernya yang bikin takut megathrust beneran kejadian tuh selain karena ancaman tsunaminya juga ancaman getaran gempanya yang bisa berlangsung lebih dari 5 menit kalo ngeliat contoh megathrust sebelumnya (Aceh 2004 &amp; Tohoku 2011)","1689128014565773313","","","in","","0","1","0","https://x.com/undefined/status/1689128014565773313","1524041340522172416",
"1688929337838534656","Tue Aug 08 20:27:39 +0000 2023","0","@Silmiwaloha @KucengTerbanggg Demi apa aku tadi bacanya megathrust sejak kapan gempa bisa jadi instrumen musik? ","1689010505585922051","","walohaspeedCLTR","in","","0","1","0","https://x.com/undefined/status/1689010505585922051","80244753",
